"ID";"ParkingName";"global_id";"ParkingZoneNumber";"AdmArea";"District";"Address";"WorkingHours";"Price";"CarCapacity";"Longitude_WGS84";"Latitude_WGS84";"Coordinates";"geoData";
"4031129";"Парковка №4031 (29)";"282363782";"4031";"Южный административный округ";"район Чертаново Центральное";"1-Й Дорожный Проезд, Владение 1А";"круглосуточно";"40.0";"18";"37.6139974361472";"55.6155592362439";"55.6157117,37.6130247|55.6155739,37.613883|55.6153921,37.6150846";"{type=MultiLineString, coordinates=[[[37.613024700010584, 55.61571169996476], [37.613882999840364, 55.61557390022616], [37.61508459983914, 55.61539210022031]]], center=[[37.6140546499248, 55.6155519000925]]}";
"4006103";"Парковка №4006 (3)";"282363785";"4006";"Центральный административный округ";"Красносельский район";"Московско-Казанский Переулок, Дом 5-7";"круглосуточно";"40.0";"9";"37.6748501187691";"55.7806722078813";"55.780492,37.6752707|55.780854,37.6744258";"{type=MultiLineString, coordinates=[[[37.675270699795725, 55.780492000208824], [37.67442580013505, 55.78085400013846]]], center=[[37.6748482499654, 55.7806730001736]]}";
"4006104";"Парковка №4006 (4)";"282363791";"4006";"Центральный административный округ";"Красносельский район";"Московско-Казанский Переулок, Дом 11-15";"круглосуточно";"40.0";"7";"37.6739590138744";"55.7810353790407";"55.7808804,37.67434|55.7811919,37.6735742";"{type=MultiLineString, coordinates=[[[37.67434000024561, 55.78088040013965], [37.673574199940624, 55.78119190001035]]], center=[[37.6739571000931, 55.781036150075]]}";
"4031130";"Парковка №4031 (30)";"282363795";"4031";"Южный административный округ";"район Чертаново Центральное";"1-Й Дорожный Проезд, Дом 3А";"круглосуточно";"40.0";"5";"37.6167875975275";"55.6152212710523";"55.6152626,37.6164982|55.6151808,37.6170708";"{type=MultiLineString, coordinates=[[[37.616498200448326, 55.61526260014606], [37.61707080008516, 55.61518080012513]]], center=[[37.6167845002667, 55.6152217001356]]}";
"4031131";"Парковка №4031 (31)";"282363799";"4031";"Южный административный округ";"район Чертаново Центральное";"1-Й Дорожный Проезд, Дом 3А";"круглосуточно";"40.0";"9";"37.6167527461872";"55.6151368190658";"55.6151793,37.6164566|55.6150952,37.6170427";"{type=MultiLineString, coordinates=[[[37.61645660036584, 55.61517929997369], [37.617042699884756, 55.615095200083026]]], center=[[37.6167496501253, 55.6151372500284]]}";
"4031132";"Парковка №4031 (32)";"282363803";"4031";"Южный административный округ";"район Чертаново Центральное";"1-Й Дорожный Проезд, Дом 3А";"круглосуточно";"40.0";"15";"37.6157891318164";"55.6152833441629";"55.6153633,37.615259|55.6152043,37.6163131";"{type=MultiLineString, coordinates=[[[37.61525899966671, 55.6153633001973], [37.6163130998891, 55.61520429978456]]], center=[[37.6157860497779, 55.6152837999909]]}";
"4031133";"Парковка №4031 (33)";"282363808";"4031";"Южный административный округ";"район Чертаново Центральное";"1-Й Дорожный Проезд, Дом 3";"круглосуточно";"40.0";"14";"37.6178383745359";"55.6150606335585";"55.6151694,37.6171339|55.6149528,37.6185367";"{type=MultiLineString, coordinates=[[[37.61713390044568, 55.61516940008883], [37.61853669971189, 55.61495279978382]]], center=[[37.6178353000788, 55.6150610999363]]}";
"4031134";"Парковка №4031 (34)";"282363812";"4031";"Южный административный округ";"район Чертаново Центральное";"1-Й Дорожный Проезд, Дом 4, Строение 1";"круглосуточно";"40.0";"10";"37.6174614886518";"55.6150345563453";"55.6150899,37.6170856|55.6149801,37.6178312";"{type=MultiLineString, coordinates=[[[37.61708559982948, 55.61508990007722], [37.617831199718665, 55.6149800999493]]], center=[[37.6174583997741, 55.6150350000132]]}";
"4031135";"Парковка №4031 (35)";"282363816";"4031";"Южный административный округ";"район Чертаново Центральное";"1-Й Дорожный Проезд, Дом 4, Строение 1";"круглосуточно";"40.0";"8";"37.618218536034";"55.6149232100537";"55.6149623,37.6179533|55.614885,37.6184776";"{type=MultiLineString, coordinates=[[[37.617953299630386, 55.61496229995136], [37.61847760044765, 55.614884999792395]]], center=[[37.618215450039, 55.6149236498719]]}";
"4031136";"Парковка №4031 (36)";"282363819";"4031";"Южный административный округ";"район Чертаново Центральное";"1-Й Дорожный Проезд, Дом 6, Строение 6";"круглосуточно";"40.0";"4";"37.6195294802911";"55.6148115163441";"55.6148362,37.6193628|55.6147877,37.61969";"{type=MultiLineString, coordinates=[[[37.61936280032862, 55.61483620008217], [37.619689999992765, 55.61478770014157]]], center=[[37.6195264001607, 55.6148119501119]]}";
"4053112";"Парковка №4053 (12)";"282363824";"4053";"Южный административный округ";"район Орехово-Борисово Южное";"Ореховый Бульвар, Дом 20/2";"круглосуточно";"40.0";"10";"37.7305546341865";"55.6126244094721";"55.6128927,37.7304196|55.6123556,37.7306905";"{type=MultiLineString, coordinates=[[[37.73041960010288, 55.61289270009221], [37.73069049965321, 55.61235560021234]]], center=[[37.730555049878, 55.6126241501523]]}";
"4031137";"Парковка №4031 (37)";"282363826";"4031";"Южный административный округ";"район Чертаново Центральное";"1-Й Дорожный Проезд, Дом 5";"круглосуточно";"40.0";"38";"37.6211388343967";"55.6145729423239";"55.6147059,37.6202587|55.6144409,37.6220128";"{type=MultiLineString, coordinates=[[[37.62025870004293, 55.61470590014455], [37.622012799874064, 55.61444089989768]]], center=[[37.6211357499585, 55.6145734000211]]}";
"4053113";"Парковка №4053 (13)";"282363827";"4053";"Южный административный округ";"район Орехово-Борисово Южное";"Ореховый Бульвар, Дом 20/2";"круглосуточно";"40.0";"7";"37.7308230506714";"55.6120881675236";"55.6122428,37.7307415|55.6119337,37.7309051";"{type=MultiLineString, coordinates=[[[37.73074149970685, 55.61224280001771], [37.73090509998808, 55.61193369980421]]], center=[[37.7308232998475, 55.6120882499109]]}";
"4053114";"Парковка №4053 (14)";"282363829";"4053";"Южный административный округ";"район Орехово-Борисово Южное";"Елецкая Улица, Дом 4, Корпус 1";"круглосуточно";"40.0";"7";"37.7310483939503";"55.6116676980297";"55.6118019,37.7309775|55.6115338,37.7311197";"{type=MultiLineString, coordinates=[[[37.730977499708374, 55.61180190008792], [37.731119700322914, 55.611533799975845]]], center=[[37.7310486000156, 55.6116678500318]]}";
"4053115";"Парковка №4053 (15)";"282363834";"4053";"Южный административный округ";"район Орехово-Борисово Южное";"Воронежская Улица, Дом 11/4";"круглосуточно";"40.0";"9";"37.731286347369";"55.6111886678283";"55.6114005,37.7311814|55.6109767,37.7313919";"{type=MultiLineString, coordinates=[[[37.731181400209884, 55.611400500141556], [37.73139189973548, 55.61097669998745]]], center=[[37.7312866499727, 55.6111886000645]]}";
"4053116";"Парковка №4053 (16)";"282363838";"4053";"Южный административный округ";"район Орехово-Борисово Южное";"Елецкая Улица, Дом 8, Корпус 1";"круглосуточно";"40.0";"5";"37.7321059748511";"55.6095232022489";"55.6096144,37.7320611|55.6094326,37.732151";"{type=MultiLineString, coordinates=[[[37.73206109970639, 55.60961439989436], [37.73215100040508, 55.609432600163515]]], center=[[37.7321060500558, 55.6095235000289]]}";
"4053117";"Парковка №4053 (17)";"282363843";"4053";"Южный административный округ";"район Орехово-Борисово Южное";"Елецкая Улица, Дом 7, Корпус 1";"круглосуточно";"40.0";"5";"37.7322749383598";"55.6094777967922";"55.6095841,37.7322221|55.609372,37.732328";"{type=MultiLineString, coordinates=[[[37.73222210026318, 55.60958409982859], [37.73232799995707, 55.609372000235126]]], center=[[37.7322750501101, 55.6094780500318]]}";
"4053118";"Парковка №4053 (18)";"282363852";"4053";"Южный административный округ";"район Орехово-Борисово Южное";"Елецкая Улица, Дом 9, Корпус 1";"круглосуточно";"40.0";"3";"37.732536520203";"55.6089814994078";"55.6090538,37.732501|55.6089099,37.7325721";"{type=MultiLineString, coordinates=[[[37.732501000209425, 55.6090537999835], [37.73257210006753, 55.608909900185665]]], center=[[37.7325365501384, 55.6089818500846]]}";
"4053119";"Парковка №4053 (19)";"282363861";"4053";"Южный административный округ";"район Орехово-Борисово Южное";"Елецкая Улица, Дом 11, Корпус 1";"круглосуточно";"40.0";"11";"37.7328231971698";"55.6084077386954";"55.6086114,37.7327156|55.6082039,37.7329315";"{type=MultiLineString, coordinates=[[[37.732715599645964, 55.608611399821655], [37.73293149984304, 55.60820390008843]]], center=[[37.7328235497445, 55.608407649955]]}";
"4031138";"Парковка №4031 (38)";"282363873";"4031";"Южный административный округ";"район Чертаново Центральное";"Дорожная Улица, Дом 3, Корпус 12, Строение 2";"круглосуточно";"40.0";"11";"37.6320909307428";"55.612948006873";"55.6130275,37.6326196|55.6128676,37.6315561";"{type=MultiLineString, coordinates=[[[37.63261960009912, 55.61302750016142], [37.6315560999056, 55.612867599873816]]], center=[[37.6320878500023, 55.6129475500176]]}";
"4031139";"Парковка №4031 (39)";"282363880";"4031";"Южный административный округ";"район Чертаново Центральное";"Дорожная Улица, Дом 3, Корпус 12, Строение 1";"круглосуточно";"40.0";"5";"37.6311588659243";"55.6128078650624";"55.612857,37.6314743|55.6127578,37.6308373";"{type=MultiLineString, coordinates=[[[37.63147430021413, 55.61285699976667], [37.630837300354614, 55.6127578001183]]], center=[[37.6311558002843, 55.6128073999425]]}";
